Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Asia,Height-for-age <-2 SD (stunting),Total,1986,53,Units,%,,,50,56,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1987,52,Units,%,,,49,54,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1988,50,Units,%,,,48,53,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1989,49,Units,%,,,46,51,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1990,47,Units,%,,,45,50,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1991,46,Units,%,,,44,49,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1992,45,Units,%,,,43,47,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1993,44,Units,%,,,42,47,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1994,43,Units,%,,,41,46,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1995,43,Units,%,,,40,45,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1996,42,Units,%,,,40,45,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1997,41,Units,%,,,39,44,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1998,40,Units,%,,,38,42,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,1999,39,Units,%,,,36,41,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2000,38,Units,%,,,35,40,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2001,37,Units,%,,,34,39,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2002,36,Units,%,,,33,38,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2003,35,Units,%,,,33,37,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2004,34,Units,%,,,32,37,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2005,33,Units,%,,,31,36,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2006,33,Units,%,,,30,35,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2007,32,Units,%,,,29,34,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2008,31,Units,%,,,28,33,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2009,30,Units,%,,,27,32,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2010,29,Units,%,,,26,31,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2011,28,Units,%,,,25,30,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2012,27,Units,%,,,25,29,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2013,26,Units,%,,,24,29,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2014,25,Units,%,,,23,28,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2015,24,Units,%,,,22,27,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2016,24,Units,%,,,21,26,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2017,23,Units,%,,,21,25,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2018,22,Units,%,,,20,25,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2019,22,Units,%,,,19,24,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
Asia,Height-for-age <-2 SD (stunting),Total,2020,21,Units,%,,,19,24,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1985,51,Units,%,,,41,61,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1986,50,Units,%,,,40,60,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1987,49,Units,%,,,40,59,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1988,49,Units,%,,,39,58,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1989,48,Units,%,,,39,57,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1990,47,Units,%,,,38,56,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1991,46,Units,%,,,38,54,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1992,45,Units,%,,,37,53,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1993,44,Units,%,,,37,52,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1994,43,Units,%,,,36,51,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1995,43,Units,%,,,36,50,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1996,42,Units,%,,,35,49,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1997,41,Units,%,,,35,48,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1998,40,Units,%,,,34,47,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,1999,39,Units,%,,,33,46,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2000,39,Units,%,,,33,45,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2001,38,Units,%,,,32,44,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2002,37,Units,%,,,31,43,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2003,36,Units,%,,,31,42,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2004,35,Units,%,,,30,41,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2005,35,Units,%,,,29,40,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2006,34,Units,%,,,29,40,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2007,33,Units,%,,,28,39,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2008,32,Units,%,,,27,38,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2009,32,Units,%,,,26,37,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2010,31,Units,%,,,25,37,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2011,30,Units,%,,,25,36,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2012,29,Units,%,,,24,36,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2013,29,Units,%,,,23,35,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
South-eastern Asia,Height-for-age <-2 SD (stunting),Total,2014,28,Units,%,,,22,34,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,https://data.unicef.org/topic/nutrition/malnutrition,UNICEF-WHO-World Bank,Middle of fieldwork,,,Total
